AirIn,Air.T,Air.P,WaterIn,Water.T,Water.Density,Mixture.zone.P,riser.outlet.P,P.topsep,FR.topsep.gas,FR.topsep.liquid,P_3phase,Air.Valve,Water.level,Water.coalescer,Water.level.valve,water.tank.level,Fault
198.571701,19.07271957,1.833971024,0.494999588,22.68444061,992.385376,1.444103956,1.171941042,1.024302006,15.09235954,0.692290902,0.995240986,30.07272911,61.76184082,98.62581635,7.10571909,1.425933003,3.0
99.03772736,17.15457916,1.577360988,0.502968788,23.43810081,994.0233765,1.463176012,1.103037,1.029598951,0.208516404,1.52235496,1.00860095,23.56282997,62.55578995,98.61543274,7.978377819,1.423522949,3.0
122.9419022,19.1353302,1.286152959,0.095714979,19.35770035,998.3001099,1.221884966,1.016013026,1.024588943,0.000363277,0.083711296,1.004886031,24.91485023,62.1916008,98.76790619,3.858129025,1.44462502,3.0
99.28090668,17.46768951,1.948302031,0.999008179,23.76309967,997.1558228,1.702204943,1.312371016,1.018769979,4.129600048,0.974284112,0.996245801,23.53140068,62.48188019,98.52358246,32.4799118,1.409335017,3.0
122.0787964,17.98070908,1.279855013,0.101001598,24.5689106,996.5053101,1.224748015,1.023880005,1.021906018,0.000255715,0.066512972,0.999726295,24.98207092,61.45666122,98.70332336,2.713752985,1.427513957,3.0
108.5078964,18.3431797,1.470332026,0.127591297,24.60032082,996.1624756,1.359900951,1.122110009,1.123967052,0.527095675,0.180715799,1.100520968,33.80445099,54.33975983,99.2842865,0.194812804,1.433382034,3.0
148.8583984,18.44087982,1.655817032,0.491718411,24.5689106,991.6798706,1.379822969,1.064174056,1.017220974,8.261504173,0.595754802,0.993900895,28.27156067,63.99824905,98.80384064,8.196093559,1.43255496,3.0
98.59266663,17.99629021,3.811964989,3.404392004,22.93400002,997.7039795,2.634017944,1.81162703,1.028473973,14.84815979,1.975785017,1.002521038,23.55414963,61.72846985,98.37547302,40.82904053,1.405779958,3.0
19.93400955,18.27511978,1.532956004,0.500356615,24.7888298,996.1209717,1.485156059,1.049630046,1.019297004,0.088333823,0.999586821,1.00069499,15.21382999,60.52920151,98.41940308,5.413199902,1.408488035,4.0
27.9926796,18.14488029,2.138792992,2.003253937,23.31248093,997.5408936,1.954195976,1.185768962,1.012567043,0.418739498,1.402256012,0.998049378,15.68966961,61.76065063,98.41436005,36.66270065,1.402848005,4.0
19.93400955,17.37182045,1.376652956,0.096469291,18.60491943,998.3161011,1.386415958,1.016489029,1.020370007,0.000368517,0.215184897,1.001165986,15.70489025,62.46876907,98.67405701,4.747179985,1.427284002,4.0
50.06579971,17.90736008,1.801612973,0.998455822,23.7521801,997.1599731,1.657327056,1.084200978,1.039435029,0.193989396,1.633203983,1.018455029,18.61635017,62.44134903,98.54618073,31.64406967,1.411968946,4.0
50.27085114,17.84672928,1.71981895,0.997751415,23.87781906,997.1583252,1.580070019,1.060596943,0.990632176,0.191486999,1.326558948,0.968980491,17.55767059,62.14809036,98.35502625,30.55569077,1.412850022,4.0
19.97691917,18.26849937,1.51008606,0.499826312,24.63522911,996.2985229,1.542793989,1.037708998,1.028164029,0.174197197,1.488144994,1.010457993,15.58856964,63.6811409,98.50538635,7.79973793,1.411982059,4.0
50.66186142,16.9542408,1.279289007,0.095105529,18.49341011,998.4243164,1.269979954,1.011482,1.025936007,0.002615331,0.101022303,1.004886031,19.22363091,62.25537109,98.59461975,0.623893321,1.428110003,4.0
49.86552811,16.93629074,1.282562017,0.095422789,18.54220009,998.3991089,1.267506957,1.000514984,1.019569039,0.000304826,0.210908905,0.998104274,18.56467056,62.04317856,98.57646179,3.206446886,1.426851988,4.0
19.79095078,18.33531952,1.676128983,-0.003080926,23.75528908,997.1751709,1.635997057,1.068704009,1.007043004,0.003139764,1.397783041,0.988718629,15.20643044,61.23015976,98.41687012,31.05237961,1.409090996,4.0
23.61047935,17.87738037,1.945848942,2.898426056,23.65796089,997.2340698,1.665397048,1.168602943,0.996643424,0.017003911,1.479024053,0.977689683,17.52660942,61.16339874,98.56720734,3.846940994,1.42306602,4.0
49.84645844,16.94165039,1.35422802,0.095328093,18.44811058,998.4066162,1.348073006,1.016489029,1.024505973,0.000182895,0.0,1.003106952,18.78350067,61.770401,98.653862,2.881639004,1.426291943,4.0
27.91160965,18.01810074,1.55754602,1.015105009,23.65796089,997.1665039,1.542448997,0.986448228,1.001935005,0.074838519,1.337000012,0.986339211,18.57895088,61.16339874,98.41165161,31.46578026,1.415531993,4.0
50.05389023,17.73957062,1.51236403,0.497651607,23.54017067,994.8123779,1.460633039,1.014104962,1.016257048,0.76302743,0.897074282,0.996527314,19.53840065,62.44612122,98.64775848,8.232826233,1.422199965,4.0
20.62542915,18.30056,1.700881958,0.483262807,25.15527916,996.2089844,1.724686027,1.026980042,1.025318027,0.02331215,0.069234602,1.004886031,16.68927956,63.31515884,98.5565567,2.581193924,1.420940042,4.0
20.04368019,18.25502968,1.693030953,-0.001032794,24.60032082,996.6602173,1.687875986,1.018874049,1.018077016,0.00140569,0.046602361,0.997456074,15.83117962,63.39981079,98.41925049,7.113872051,1.414911985,4.0
50.31853104,17.7385006,1.592793941,0.497536302,23.79059982,994.7971802,1.386970043,1.059643984,1.018136978,2.002401114,0.720812619,0.996945322,19.64929962,62.09325027,98.66146851,7.885644913,1.421996951,4.0
50.10873032,17.93077087,1.766085982,1.011320949,23.77312088,997.1613159,1.636548042,1.087538958,1.027415037,0.034153711,1.434299946,1.006742954,19.78862953,62.3936615,98.47767639,31.40991974,1.408993006,4.0
49.87030029,17.91083908,1.702064991,0.99801302,23.7521801,997.1602173,1.510115027,1.047960997,1.042004943,0.026012041,0.955514312,1.021353006,18.94640923,62.36505127,98.49516296,32.06858063,1.412572026,4.0
19.94831085,17.36609077,1.41229701,0.096400633,18.46208,998.3214722,1.402853012,1.004567981,1.01788795,0.000231504,0.032347191,0.997456074,15.6449604,61.98894882,98.6886673,5.302350044,1.425598979,4.0
19.96261978,17.51643944,1.434743047,0.097458623,18.69116974,998.1785889,1.443572998,0.989547729,1.01819396,0.001627342,0.0,0.997079611,15.32229042,53.5174408,98.65907288,0.0,1.443397999,4.0
49.69863892,16.95986938,1.467038035,0.095006093,18.74473,998.4321289,1.446632981,1.083009005,1.014518976,9.27e-05,0.038146801,0.993221581,19.06649017,62.56890106,98.61522675,4.014256001,1.429852962,4.0
50.13734055,17.75365067,1.495879054,0.499689311,23.79276085,995.0767822,1.450397968,1.032225013,1.021419048,0.004831932,1.423038006,1.004683018,19.1165905,62.17351913,98.72324371,7.073567867,1.422302008,4.0
20.25349045,17.37774086,1.480075955,0.096540317,18.54677963,998.3104858,1.474372029,1.039615989,1.019907951,0.000510254,0.046915568,1.000532985,15.69857979,62.40081024,98.60233307,2.691003084,1.432961941,4.0
50.15164185,16.9267807,1.311200023,0.095590897,18.66764069,998.3858032,1.278205037,0.984540701,1.008185029,7.33e-05,0.0,0.986453295,19.15736961,62.29924011,98.58746338,1.121608973,1.43117404,4.0
19.89109039,17.36569023,1.41347599,0.096395887,18.47366905,998.3220215,1.418745995,1.011005998,1.01788795,0.000222055,0.063373059,0.996885419,15.63070965,61.92636108,98.68755341,5.282195091,1.425626993,4.0
33.72911072,17.78951073,1.374873042,0.1538084,23.84641075,995.6307983,1.35936904,1.010529041,1.017351031,0.000383155,0.845289409,0.996527374,18.77643967,62.11828995,98.59329987,8.791284561,1.423455,4.0
19.98168945,18.22283936,2.122409105,1.998252988,23.17668915,997.5078735,1.919438004,1.135462046,1.003584981,0.202506304,1.534297943,0.988168776,15.37145996,58.67427063,98.3465271,37.69029999,1.405089021,4.0
20.08182907,17.41547966,1.481600046,0.096992537,18.6366806,998.2745972,1.484426022,1.019827962,1.018409014,0.000275394,0.07232137,0.997494817,15.67043018,59.73246002,98.6859436,0.06237286,1.434416056,4.0
49.7844696,17.75196075,1.49100399,0.499512196,23.74431992,995.0546875,1.445526958,1.025310993,1.02205801,0.036604129,1.042319059,1.003602028,19.0615406,61.86198044,98.69094086,6.647389889,1.421525955,4.0
50.28992081,17.94849014,1.783056021,0.992581487,23.7521801,997.1624146,1.482944012,1.094215035,1.012732983,2.046494007,1.112658024,0.991883695,19.40568924,61.86198044,98.54634857,32.06035995,1.409953952,4.0
49.69863892,17.73364067,1.435258031,0.497012198,23.62655067,994.7280273,1.384217024,1.015058994,1.036991954,0.0968583,0.400550008,1.01828599,19.76441956,61.65454865,98.68580627,8.514633179,1.421076059,4.0
19.9578495,18.27710915,1.620705962,0.50129199,24.60032082,996.0673828,1.463518023,1.042001009,1.016031027,0.092105404,0.376889586,0.996439517,15.19503021,60.75331879,98.42176056,8.4962883,1.413014054,4.0
20.05797958,17.46209908,1.457762003,0.097345777,18.63905907,998.2302856,1.434344053,1.041046977,1.018581986,0.01895543,0.040248651,0.999345124,15.56470966,56.10612106,98.67588043,0.299709111,1.435660958,4.0
19.88154984,18.20076942,2.122931004,1.99335897,23.15023041,997.5172729,1.873227954,1.142853022,1.012613058,0.254858702,1.507606983,0.996718884,15.20063972,60.25025177,98.3578186,35.9358902,1.405128956,4.0
20.45376968,17.42694092,1.439234018,0.097129859,18.54220009,998.2636719,1.443918943,1.009098053,1.021994948,0.000459781,0.03719677,1.001170993,15.73198032,58.75294876,98.66033936,0.0,1.434721947,4.0
20.0055294,18.2490406,1.485108018,1.308449984,24.22333908,997.8394775,1.332314014,1.028648973,1.019363999,0.003533623,1.456053019,1.00138402,15.62287045,61.26593018,98.45136261,7.734818935,1.415019989,4.0
50.1039505,17.9677906,1.742411017,1.01078105,23.89801025,997.1635132,1.465945005,1.13331604,1.014462948,0.05965383,1.73099196,0.994060397,18.82000923,61.63785934,98.44229889,31.5644207,1.411977053,4.0
49.72248077,16.94298935,1.344401956,0.095304407,18.44811058,998.4085083,1.327015996,1.016013026,1.026172042,0.000152413,0.080901213,1.003221035,18.83820915,61.72977829,98.61572266,2.489403963,1.427042961,4.0
20.48237991,18.15597916,1.695600033,1.022312999,23.87433052,997.1682739,1.648000002,1.010290027,0.988081813,0.000585109,0.98141551,0.971596777,14.67171955,61.19678116,98.28785706,31.7727108,1.413146973,4.0
24.29236031,17.86525917,1.832708001,2.697335958,23.97204971,997.2318726,1.709571958,1.009812951,0.99745059,0.037842009,1.232074022,0.978489578,17.68469048,61.1729393,98.58074188,4.518877983,1.423303962,4.0
50.0705719,17.90703964,1.799146056,0.998383701,23.7521801,997.1599121,1.663215041,1.096837997,1.038691998,0.292099297,0.803796887,1.018061996,18.58992958,62.37458038,98.54309082,31.32690048,1.411914945,4.0
19.88632011,17.45479965,1.437486053,0.0973306,18.69901085,998.2371826,1.442438006,1.018396974,1.020634055,0.000794116,0.119831897,1.001170993,15.59451962,56.52521896,98.6242981,0.076961517,1.435466051,4.0
20.05322075,18.2917099,1.751984,0.484887213,25.01268959,995.6754761,1.665249944,1.109236002,1.003028035,0.01446374,0.126107395,0.984247625,15.78355026,60.36468887,98.46116638,7.788646221,1.413696051,4.0
20.03413963,18.2671299,1.695505977,0.499435991,24.67362976,996.3353271,1.631906986,1.068704009,1.025318027,0.02335811,0.45513761,1.004886031,15.72539997,63.63108063,98.4859314,10.66981983,1.41257,4.0
50.00857925,16.93468094,1.361430049,0.095451213,18.4794693,998.3969116,1.335476995,1.027694941,1.013931036,0.000341405,0.173435405,0.992932081,18.52660942,62.21245956,98.57309723,3.091846943,1.428343058,4.0
52.36896133,17.57877922,1.43751502,0.497747809,23.47624016,994.4857178,1.372957945,1.017442942,0.973110795,0.000411647,0.741494119,0.951721013,19.28861046,62.04557037,98.46724701,6.879021168,1.42424202,4.0
50.04673004,17.73966026,1.515077949,0.497662008,23.52840042,994.8137817,1.470981956,1.012436032,1.015645027,0.76302743,0.720173895,0.995598614,19.52832031,62.2780304,98.64650726,8.424356461,1.422217965,4.0
49.73677826,17.93773079,1.764014006,1.007357001,23.78359032,997.1616821,1.602249026,1.292104959,1.020529032,0.381236315,0.365188092,1.000131011,19.72868919,62.46915817,98.50508881,32.43416977,1.410434961,4.0
49.751091,17.90135002,1.826702952,0.995129883,23.90291023,997.1596069,1.682958961,1.231307983,1.033308983,0.152082399,1.324622035,1.012480974,18.04929924,62.05509949,98.53369904,31.35353088,1.410928965,4.0
50.90505981,17.79751968,1.774687052,0.987550199,23.72220039,997.15802,1.553096056,1.122110009,0.980985582,1.290964961,1.328012943,0.958122909,18.00322914,61.1896286,98.2911911,31.95601082,1.412049055,4.0
49.66239166,16.93816948,1.28925097,0.095389649,18.57356071,998.4016724,1.280087948,1.008144021,1.023177981,0.00026215,0.027423769,1.001170993,18.64126015,61.91384125,98.58984375,3.215835094,1.426880956,4.0
50.08488083,16.92731094,1.39090395,0.095581427,18.25995064,998.3864746,1.38688004,0.998607576,1.006590962,0.078627639,0.026432641,0.985453606,19.08683968,62.2951088,98.59439087,1.291478038,1.431242943,4.0
20.08659935,18.23881912,2.122989893,1.954602957,23.31248093,996.960022,1.958374023,1.187675953,1.024348021,0.433497995,1.530503988,1.010849953,16.46096039,68.14559937,98.48840332,25.72407913,1.404325962,4.0
19.86248016,17.48483086,1.469841003,0.097392969,18.41159058,998.2086792,1.482378006,1.004091978,1.018803954,0.00022144,0.0,0.998775184,15.81387997,54.29605103,98.65971375,0.0,1.437904954,4.0
19.91970062,18.15605927,2.136898994,2.001091003,23.21826935,997.5360718,1.89814198,1.144044995,1.014173031,0.333072096,1.525087953,0.999890924,15.72848988,61.82463074,98.44309998,35.56980133,1.401322007,4.0
25.6847496,17.83859062,1.585994959,2.330113888,23.04858017,999.4807739,1.533383012,0.98787868,1.001660943,0.01536732,0.35835591,0.981829226,18.03245926,61.04896164,98.58154297,5.858139038,1.423828959,4.0
50.25178146,17.72053909,1.422356963,0.496757299,23.4930706,994.5410767,1.411515951,0.977864921,0.989571273,0.000236126,0.245840907,0.968532801,17.49217033,62.19456863,98.48446655,8.280252457,1.423915982,4.0
50.09918976,17.93045998,1.74790597,1.011500955,23.78126907,997.1613159,1.633340001,1.094452977,1.027951956,0.050479021,0.445533186,1.00741899,19.78083038,61.99073029,98.4878006,31.01078987,1.408928037,4.0
19.99122047,17.47673035,1.439327955,0.097376153,18.73036957,998.2163696,1.435418963,1.014343977,1.017465949,0.000539877,0.185332805,0.9980582,15.62751961,54.64902878,98.67577362,0.0,1.436722994,4.0
19.90063095,17.42416954,1.469359994,0.097096711,18.4794693,998.2664185,1.446141005,1.045099974,1.019745946,0.02209108,0.0,0.999966502,15.73408031,59.07223129,98.66931915,0.01017833,1.434648037,4.0
49.73200989,17.78516006,1.561651945,0.5012604,23.91819954,995.5197754,1.538478017,1.06202805,1.01788795,0.007767594,0.362246513,0.998335779,18.90818977,62.13378143,98.62619781,7.300618172,1.422816038,4.0
50.06103897,16.92704964,1.349060059,0.095586158,18.66764069,998.3862305,1.362998962,0.991693377,1.007549047,2.44e-05,0.031481251,0.98595351,19.12211037,62.30178833,98.59092712,1.206542969,1.431208968,4.0
51.48680115,17.72636032,1.573529959,0.496226102,23.62655067,994.6240845,1.471752048,1.100651979,1.029795051,0.04301805,0.263382614,1.010279059,17.64979935,62.20531082,98.56945801,7.063260078,1.424435973,4.0
54.66019821,17.66527939,1.716438055,0.991635621,23.70018959,997.1572266,1.475636959,0.991693377,0.979748607,1.525398016,1.122185946,0.956592023,20.35515976,62.52003098,98.34105682,31.98286057,1.414005995,4.0
19.98645973,18.23233032,2.113818884,2.02055192,23.18464088,997.453125,1.925578952,1.195068002,1.001273036,0.327841103,1.326203942,0.986512125,15.68144035,57.95661926,98.35389709,25.08592033,1.408092976,4.0
19.86725044,17.38089943,1.434322,0.096578203,18.51082993,998.3074951,1.443004012,1.023404002,1.021208048,0.000585847,0.140842393,1.002333999,15.68229961,62.30688095,98.62638092,1.805932999,1.433240056,4.0
19.99123001,17.46052933,1.466591954,0.097342499,18.64642906,998.2318115,1.471364975,1.012117982,1.018795013,0.001840797,0.230664,0.999735475,15.57114983,56.06592941,98.67935181,0.0,1.435618997,4.0
49.83214951,17.75991058,1.545124054,0.500342309,23.68110085,995.1585083,1.51791501,1.153581977,1.01683104,0.000168075,0.388825595,0.995598614,19.03879929,61.53057098,98.63170624,8.149039268,1.419698954,4.0
40.98907089,17.30592918,1.655315995,0.096078627,18.51082993,998.3471069,1.686699033,1.028530002,1.031903982,0.104840398,1.063423991,1.011944056,15.99269009,62.15428162,98.65606689,2.292104959,1.427343965,4.0
20.15335083,17.5279007,1.22852695,0.097307727,18.53120041,998.1677856,1.240635991,0.979295373,1.020604014,8.5e-05,0.0,0.99825561,15.55093956,53.42169952,98.61995697,0.0,1.444185972,4.0
49.73200989,17.78516006,1.561651945,0.5012604,23.91819954,995.5197754,1.538478017,1.06202805,1.01788795,0.007767594,0.362246513,0.998335779,18.90818977,62.13378143,98.62619781,7.300618172,1.422816038,4.0
20.3679409,18.29931068,1.637140989,0.499631107,25.13445091,996.1135254,1.588696003,1.065842986,1.023597002,0.347148299,1.521932006,1.004886031,16.7013607,63.94578934,98.54193115,5.496523857,1.420562983,4.0
51.01234055,17.67601013,1.447664976,0.497435212,23.34388924,994.5134277,1.406545997,1.011721015,0.97823298,0.017673161,0.061070409,0.958231688,18.21062088,62.34835815,98.49819183,7.668655872,1.425003052,4.0
20.09613037,18.27312088,1.656345963,0.500315785,24.91449928,996.1746216,1.497388959,1.093261003,1.020452023,0.003601022,0.147962198,1.000540972,15.23264027,61.72608185,98.54084778,3.902228117,1.409543037,4.0
32.26996994,17.78982925,1.39178896,0.431297302,23.84641075,995.6389771,1.367681026,1.006832957,1.014188051,0.000229962,0.970871508,0.993741214,18.70947075,61.81428909,98.59158325,8.508217812,1.423501968,4.0
49.69387054,16.93264008,1.340309978,0.095737688,18.45410919,998.3740845,1.313974023,1.007190943,1.018563032,0.001587942,0.215326801,0.997456074,20.07900047,61.30168915,98.66483307,0.002621293,1.429286957,4.0
49.64141083,17.75111008,1.525650024,0.499423712,23.59514046,995.0435791,1.488381982,1.129263043,1.021602988,0.006549364,0.9718979,1.003028035,19.03400993,61.84291077,98.63189697,6.600755215,1.421111941,4.0
19.98645973,17.37261009,1.391726971,0.09647876,18.41513062,998.3154297,1.394112945,1.02578795,1.020149946,0.000387415,0.155863807,1.001163006,15.70405006,62.47531891,98.65458679,4.579555988,1.427194953,4.0
19.87202072,18.27313042,1.874619961,0.985194027,23.84641075,997.1699829,1.847908974,1.075379968,1.023033977,0.111305699,0.250252396,1.003322959,14.11112022,61.33267975,98.49021912,31.73324013,1.412528038,4.0
49.80353928,17.77391052,1.524618983,0.501395881,23.98251915,995.2327271,1.360427022,1.041761994,1.021602988,0.001568209,0.855914474,1.00070703,19.03708076,61.5091095,98.67735291,6.823306084,1.421241045,4.0
49.98474121,17.77848053,1.465659022,0.501340926,23.78359032,995.3491211,1.358840942,1.060001016,1.02215004,0.077579543,0.779832125,1.001173973,19.00366974,62.23868942,98.67578888,8.416731834,1.421864033,4.0
19.91016006,18.24929047,1.529625058,1.277457952,24.39846992,996.81427,1.354248047,1.029126048,1.018244982,0.007222997,1.504117966,0.999740422,15.59418964,61.18645096,98.4486618,7.854649067,1.415042996,4.0
49.58419037,17.78092003,1.459411979,0.501311481,24.03487015,995.411377,1.437057972,1.007668018,1.019229054,0.01619225,1.303966999,0.999313593,18.96614075,61.65692902,98.6594162,8.533619881,1.422196984,4.0
20.14859009,17.52671051,1.225487947,0.097400561,18.52380943,998.1688843,1.229956031,0.979057014,1.020666957,1.5e-06,0.0,0.998312294,15.52729034,53.45079041,98.62255859,0.0,1.444103956,4.0
49.99428177,17.74033928,1.469594955,0.497735411,23.65796089,994.8234863,1.358327031,1.02411902,1.016334057,0.151220202,0.731751382,0.996280789,19.45775032,62.38650894,98.63778687,8.675087929,1.42234695,4.0
51.92073059,17.72723961,1.494987011,0.496320486,23.61824036,994.6365967,1.398908973,1.096837997,1.035737038,0.01558057,0.976517379,1.018373966,17.95301056,61.99787903,98.53151703,7.10248518,1.424514055,4.0
19.93400955,18.2680397,1.892454982,0.985121787,23.84641075,997.1699219,1.835446954,1.138322949,1.021325946,0.04866657,0.04614757,1.00177002,14.03024006,61.45428085,98.4644165,31.45503044,1.413949966,4.0
49.80831146,16.94244957,1.339874983,0.095313877,18.44811058,998.4077148,1.306236029,1.00623703,1.025730014,0.000164606,0.0,1.00317502,18.81632996,61.7460289,98.63096619,2.675354004,1.426743031,4.0
20.06752014,18.19342041,2.133054018,1.991145968,22.93829918,997.5203857,1.930217028,1.144760966,1.01788795,0.351842612,1.564970016,1.002967,15.24190998,62.36886978,98.39391327,33.88708878,1.405329943,4.0
20.37269974,18.35058022,1.802744985,0.999454618,23.85425949,997.1715698,1.633108974,1.113765955,1.033002973,0.009449778,1.423177004,1.014225006,15.83827972,61.29930115,98.46269989,32.555439,1.408221006,4.0
45.60015106,17.24630928,1.323722959,0.096024171,18.51082993,998.3513794,1.280830979,1.044145942,1.059309959,0.460203588,0.140832499,1.040177941,17.33525085,63.36880875,98.63368988,5.924599171,1.428223968,4.0
38.97439957,18.13781929,2.391834974,2.009140015,22.99844933,997.5438232,2.017453909,1.320955038,1.018501043,0.455401599,1.545930982,1.003708005,15.77544975,62.55818176,98.42530823,36.47742844,1.404242992,4.0
20.02461052,17.46408081,1.429540992,0.09734989,18.51082993,998.2285156,1.436907053,1.004091024,1.018843055,0.06926918,0.0,0.999313593,15.55665016,55.90459824,98.67436981,0.103297599,1.435714006,4.0
19.88632011,17.42989922,1.392027974,0.097165383,18.44811058,998.2609253,1.399194956,1.023404002,1.02342701,0.001742347,0.094209731,1.003028035,15.71175957,58.43695831,98.65071106,0.147979006,1.434800982,4.0
104.0780029,17.1940403,1.558539987,0.499170303,23.34388924,994.3596802,1.411013961,1.091591954,1.019119024,0.01441841,1.444285989,0.998697817,23.57176971,61.87866974,98.60671234,8.074699402,1.422991991,4.0
50.06103897,17.73946953,1.502598047,0.497641087,23.55195045,994.8109741,1.425093055,1.024595976,1.016870022,1.127750993,0.874186218,0.997456074,19.54847908,62.30067825,98.6490097,8.041296005,1.42218101,4.0
20.21772003,17.37793922,1.497707963,0.096542694,18.54677963,998.3103027,1.468567967,1.040807962,1.01986599,0.000514978,0.052654952,1.000380993,15.69836998,62.39842987,98.60384369,2.637120962,1.432979941,4.0
19.97691917,18.23875046,1.929857016,0.982190728,23.78359032,997.1694946,1.833595037,1.125687003,1.012825012,0.374159098,0.090446517,0.992427886,13.86503983,62.64043045,98.40971375,33.8155899,1.414769053,4.0
49.79399872,17.76383972,1.490746021,0.500751913,23.72326088,995.2097168,1.391631961,1.067512035,1.019862056,0.0144163,0.403297305,0.99794662,18.89508057,61.65575027,98.59028625,6.334907055,1.422235012,4.0
19.99123001,18.32250023,1.552075028,0.436332792,23.66747093,997.1782837,1.433580995,1.04915297,1.027336955,1.069453955,1.107192993,1.00751996,15.11244011,55.66270065,98.58512115,0.0,1.422544003,4.0
